timestamp,sensor_id,type,room,value,activity,class
2025-02-13 18:59:34,floor_entrance,Zone,entrance,ON,Wash dishes,normal
2025-02-13 18:59:36,floor_entrance,Zone,entrance,OFF,Wash dishes,normal
2025-02-13 18:59:36,floor_bedroom,Zone,bedroom,ON,Wash dishes,normal
2025-02-13 18:59:41,floor_bedroom,Zone,bedroom,OFF,Wash dishes,normal
2025-02-13 18:59:41,floor_kitchen,Zone,kitchen,ON,Wash dishes,normal
2025-02-13 18:59:45,power_dishwasher,Power,kitchen,ON,Wash dishes,normal
2025-02-13 19:09:47,power_dishwasher,Power,kitchen,OFF,Wash dishes,normal
2025-02-13 19:09:57,floor_kitchen,Zone,kitchen,OFF,Watch TV,normal
2025-02-13 19:09:57,floor_bedroom,Zone,bedroom,ON,Watch TV,normal
2025-02-13 19:10:02,floor_bedroom,Zone,bedroom,OFF,Watch TV,normal
2025-02-13 19:10:02,floor_entrance,Zone,entrance,ON,Watch TV,normal
2025-02-13 19:10:03,floor_entrance,Zone,entrance,OFF,Watch TV,normal
2025-02-13 19:10:03,floor_livingroom,Zone,livingroom,ON,Watch TV,normal
2025-02-13 19:10:06,pressure_sofa,Pressure,livingroom,ON,Watch TV,normal
2025-02-13 19:10:12,power_tv,Power,livingroom,ON,Watch TV,normal
2025-02-13 19:33:33,power_tv,Power,livingroom,OFF,Watch TV,normal
2025-02-13 19:33:39,pressure_sofa,Pressure,livingroom,OFF,Watch TV,normal
2025-02-13 19:33:45,light_livingroom,Light,livingroom,ON,Read,normal
2025-02-13 19:33:49,pressure_sofa,Pressure,livingroom,ON,Read,normal
2025-02-13 19:43:43,pressure_sofa,Pressure,livingroom,OFF,Read,normal
2025-02-13 19:43:49,light_livingroom,Light,livingroom,OFF,Read,normal
2025-02-13 19:43:54,floor_livingroom,Zone,livingroom,OFF,Go to toilet,normal
2025-02-13 19:43:54,floor_dining_room,Zone,dining_room,ON,Go to toilet,normal
2025-02-13 19:43:57,floor_dining_room,Zone,dining_room,OFF,Go to toilet,normal
2025-02-13 19:43:57,floor_bathroom,Zone,bathroom,ON,Go to toilet,normal
2025-02-13 19:45:40,light_bathroom,Light,bathroom,ON,Bathe,normal
2025-02-13 19:55:09,light_bathroom,Light,bathroom,OFF,Bathe,normal
2025-02-13 19:57:36,floor_bathroom,Zone,bathroom,OFF,Take medication,normal
2025-02-13 19:57:36,floor_dining_room,Zone,dining_room,ON,Take medication,normal
2025-02-13 19:57:39,floor_dining_room,Zone,dining_room,OFF,Take medication,normal
2025-02-13 19:57:39,floor_bedroom,Zone,bedroom,ON,Take medication,normal
2025-02-13 19:57:41,contact_medication,Magnetic,bedroom,OPEN,Take medication,normal
2025-02-13 19:58:12,contact_medication,Magnetic,bedroom,CLOSED,Take medication,normal
2025-02-13 19:58:21,pressure_bed,Pressure,bedroom,ON,Sleep,normal
2025-02-13 20:36:48,pressure_bed,Pressure,bedroom,OFF,Sleep,normal
2025-02-14 06:00:00,pressure_bed,Pressure,bedroom,ON,Sleep in Bed,normal
2025-02-14 06:18:51,pressure_bed,Pressure,bedroom,OFF,Sleep in Bed,normal
2025-02-14 06:18:59,contact_medication,Magnetic,bedroom,OPEN,Take medication,normal
2025-02-14 06:19:35,contact_medication,Magnetic,bedroom,CLOSED,Take medication,normal
2025-02-14 06:19:42,floor_bedroom,Zone,bedroom,OFF,Go to toilet,normal
2025-02-14 06:19:42,floor_dining_room,Zone,dining_room,ON,Go to toilet,normal
2025-02-14 06:19:46,floor_dining_room,Zone,dining_room,OFF,Go to toilet,normal
2025-02-14 06:19:46,floor_bathroom,Zone,bathroom,ON,Go to toilet,normal
2025-02-14 06:23:05,floor_bathroom,Zone,bathroom,OFF,Dress,normal
2025-02-14 06:23:05,floor_dining_room,Zone,dining_room,ON,Dress,normal
2025-02-14 06:23:08,floor_dining_room,Zone,dining_room,OFF,Dress,normal
2025-02-14 06:23:08,floor_bedroom,Zone,bedroom,ON,Dress,normal
2025-02-14 06:23:10,contact_wardrobe,Magnetic,bedroom,OPEN,Dress,normal
2025-02-14 06:24:58,contact_wardrobe,Magnetic,bedroom,CLOSED,Dress,normal
2025-02-14 06:25:08,floor_bedroom,Zone,bedroom,OFF,Cook breakfast,normal
2025-02-14 06:25:08,floor_kitchen,Zone,kitchen,ON,Cook breakfast,normal
2025-02-14 06:25:10,contact_fridge,Magnetic,kitchen,OPEN,Cook breakfast,normal
2025-02-14 06:25:31,contact_fridge,Magnetic,kitchen,CLOSED,Cook breakfast,normal
2025-02-14 06:25:39,power_kettle,Power,kitchen,ON,Cook breakfast,normal
2025-02-14 06:27:15,power_kettle,Power,kitchen,OFF,Cook breakfast,normal
2025-02-14 06:27:22,power_stove,Power,kitchen,ON,Cook breakfast,normal
2025-02-14 06:30:19,power_stove,Power,kitchen,OFF,Cook breakfast,normal
2025-02-14 06:30:28,floor_kitchen,Zone,kitchen,OFF,Eat breakfast,normal
2025-02-14 06:30:28,floor_bedroom,Zone,bedroom,ON,Eat breakfast,normal
2025-02-14 06:30:30,floor_bedroom,Zone,bedroom,OFF,Eat breakfast,normal
2025-02-14 06:30:30,floor_dining_room,Zone,dining_room,ON,Eat breakfast,normal
2025-02-14 06:37:49,floor_dining_room,Zone,dining_room,OFF,Wash dishes,normal
2025-02-14 06:37:49,floor_bedroom,Zone,bedroom,ON,Wash dishes,normal
2025-02-14 06:37:51,floor_bedroom,Zone,bedroom,OFF,Wash dishes,normal
2025-02-14 06:37:51,floor_kitchen,Zone,kitchen,ON,Wash dishes,normal
2025-02-14 06:37:54,power_dishwasher,Power,kitchen,ON,Wash dishes,normal
2025-02-14 06:45:19,power_dishwasher,Power,kitchen,OFF,Wash dishes,normal
2025-02-14 06:45:26,floor_kitchen,Zone,kitchen,OFF,Bathe,normal
2025-02-14 06:45:26,floor_bathroom,Zone,bathroom,ON,Bathe,normal
2025-02-14 06:45:28,light_bathroom,Light,bathroom,ON,Bathe,normal
2025-02-14 06:52:38,light_bathroom,Light,bathroom,OFF,Bathe,normal
2025-02-14 06:52:43,floor_bathroom,Zone,bathroom,OFF,Leave home,normal
2025-02-14 06:52:43,floor_dining_room,Zone,dining_room,ON,Leave home,normal
2025-02-14 06:52:46,floor_dining_room,Zone,dining_room,OFF,Leave home,normal
2025-02-14 06:52:46,floor_bedroom,Zone,bedroom,ON,Leave home,normal
2025-02-14 06:52:49,floor_bedroom,Zone,bedroom,OFF,Leave home,normal
2025-02-14 06:52:49,floor_entrance,Zone,entrance,ON,Leave home,normal
2025-02-14 06:52:50,contact_front_door,Magnetic,entrance,OPEN,Leave home,normal
2025-02-14 06:52:58,floor_entrance,Zone,entrance,OFF,Leave home,normal
2025-02-14 06:52:58,floor_outside,Zone,outside,ON,Leave home,normal
2025-02-14 06:52:59,contact_front_door,Magnetic,entrance,CLOSED,Leave home,normal
2025-02-14 12:00:00,contact_front_door,Magnetic,entrance,OPEN,Enter home,normal
2025-02-14 12:00:06,floor_outside,Zone,outside,OFF,Enter home,normal
2025-02-14 12:00:06,floor_entrance,Zone,entrance,ON,Enter home,normal
2025-02-14 12:00:08,contact_front_door,Magnetic,entrance,CLOSED,Enter home,normal
2025-02-14 12:00:18,floor_entrance,Zone,entrance,OFF,Cook lunch,normal
2025-02-14 12:00:18,floor_bedroom,Zone,bedroom,ON,Cook lunch,normal
2025-02-14 12:00:23,floor_bedroom,Zone,bedroom,OFF,Cook lunch,normal
2025-02-14 12:00:23,floor_kitchen,Zone,kitchen,ON,Cook lunch,normal
2025-02-14 12:00:24,contact_fridge,Magnetic,kitchen,OPEN,Cook lunch,normal
2025-02-14 12:00:49,contact_fridge,Magnetic,kitchen,CLOSED,Cook lunch,normal
2025-02-14 12:00:58,power_microwave,Power,kitchen,ON,Cook lunch,normal
2025-02-14 12:03:23,power_microwave,Power,kitchen,OFF,Cook lunch,normal
2025-02-14 12:03:30,power_stove,Power,kitchen,ON,Cook lunch,normal
2025-02-14 12:05:51,power_stove,Power,kitchen,OFF,Cook lunch,normal
2025-02-14 12:06:00,floor_kitchen,Zone,kitchen,OFF,Eat lunch,normal
2025-02-14 12:06:00,floor_bedroom,Zone,bedroom,ON,Eat lunch,normal
2025-02-14 12:06:02,floor_bedroom,Zone,bedroom,OFF,Eat lunch,normal
2025-02-14 12:06:02,floor_dining_room,Zone,dining_room,ON,Eat lunch,normal
2025-02-14 12:12:13,floor_dining_room,Zone,dining_room,OFF,Wash dishes,normal
2025-02-14 12:12:13,floor_bedroom,Zone,bedroom,ON,Wash dishes,normal
2025-02-14 12:12:15,floor_bedroom,Zone,bedroom,OFF,Wash dishes,normal
2025-02-14 12:12:15,floor_kitchen,Zone,kitchen,ON,Wash dishes,normal
2025-02-14 12:12:19,power_dishwasher,Power,kitchen,ON,Wash dishes,normal
2025-02-14 12:20:19,power_dishwasher,Power,kitchen,OFF,Wash dishes,normal
2025-02-14 12:20:27,floor_kitchen,Zone,kitchen,OFF,Go to toilet,normal
2025-02-14 12:20:27,floor_bathroom,Zone,bathroom,ON,Go to toilet,normal
2025-02-14 12:21:54,floor_bathroom,Zone,bathroom,OFF,Leave home,normal
2025-02-14 12:21:54,floor_dining_room,Zone,dining_room,ON,Leave home,normal
2025-02-14 12:21:57,floor_dining_room,Zone,dining_room,OFF,Leave home,normal
2025-02-14 12:21:57,floor_bedroom,Zone,bedroom,ON,Leave home,normal
2025-02-14 12:22:01,floor_bedroom,Zone,bedroom,OFF,Leave home,normal
2025-02-14 12:22:01,floor_entrance,Zone,entrance,ON,Leave home,normal
2025-02-14 12:22:02,contact_front_door,Magnetic,entrance,OPEN,Leave home,normal
2025-02-14 12:22:09,floor_entrance,Zone,entrance,OFF,Leave home,normal
2025-02-14 12:22:09,floor_outside,Zone,outside,ON,Leave home,normal
2025-02-14 12:22:10,contact_front_door,Magnetic,entrance,CLOSED,Leave home,normal
2025-02-14 19:00:00,contact_front_door,Magnetic,entrance,OPEN,Enter home,normal
2025-02-14 19:00:06,floor_outside,Zone,outside,OFF,Enter home,normal
2025-02-14 19:00:06,floor_entrance,Zone,entrance,ON,Enter home,normal
2025-02-14 19:00:08,contact_front_door,Magnetic,entrance,CLOSED,Enter home,normal
2025-02-14 19:00:18,floor_entrance,Zone,entrance,OFF,Cook dinner,normal
2025-02-14 19:00:18,floor_bedroom,Zone,bedroom,ON,Cook dinner,normal
2025-02-14 19:00:23,floor_bedroom,Zone,bedroom,OFF,Cook dinner,normal
2025-02-14 19:00:23,floor_kitchen,Zone,kitchen,ON,Cook dinner,normal
2025-02-14 19:00:24,contact_fridge,Magnetic,kitchen,OPEN,Cook dinner,normal
2025-02-14 19:00:55,contact_fridge,Magnetic,kitchen,CLOSED,Cook dinner,normal
2025-02-14 19:01:03,power_oven,Power,kitchen,ON,Cook dinner,normal
2025-02-14 19:05:42,power_oven,Power,kitchen,OFF,Cook dinner,normal
2025-02-14 19:05:49,power_stove,Power,kitchen,ON,Cook dinner,normal
2025-02-14 19:08:42,power_stove,Power,kitchen,OFF,Cook dinner,normal
2025-02-14 19:08:51,floor_kitchen,Zone,kitchen,OFF,Eat dinner,normal
2025-02-14 19:08:51,floor_bedroom,Zone,bedroom,ON,Eat dinner,normal
2025-02-14 19:08:53,floor_bedroom,Zone,bedroom,OFF,Eat dinner,normal
2025-02-14 19:08:53,floor_dining_room,Zone,dining_room,ON,Eat dinner,normal
2025-02-14 19:18:40,floor_dining_room,Zone,dining_room,OFF,Wash dishes,normal
2025-02-14 19:18:40,floor_bedroom,Zone,bedroom,ON,Wash dishes,normal
2025-02-14 19:18:42,floor_bedroom,Zone,bedroom,OFF,Wash dishes,normal
2025-02-14 19:18:42,floor_kitchen,Zone,kitchen,ON,Wash dishes,normal
2025-02-14 19:18:46,power_dishwasher,Power,kitchen,ON,Wash dishes,normal
2025-02-14 19:28:58,power_dishwasher,Power,kitchen,OFF,Wash dishes,normal
2025-02-14 19:29:04,light_livingroom,Light,livingroom,ON,Read,normal
2025-02-14 19:29:10,floor_kitchen,Zone,kitchen,OFF,Read,normal
2025-02-14 19:29:10,floor_bedroom,Zone,bedroom,ON,Read,normal
2025-02-14 19:29:15,floor_bedroom,Zone,bedroom,OFF,Read,normal
2025-02-14 19:29:15,floor_entrance,Zone,entrance,ON,Read,normal
2025-02-14 19:29:17,floor_entrance,Zone,entrance,OFF,Read,normal
2025-02-14 19:29:17,floor_livingroom,Zone,livingroom,ON,Read,normal
2025-02-14 19:29:19,pressure_sofa,Pressure,livingroom,ON,Read,normal
2025-02-14 19:39:56,pressure_sofa,Pressure,livingroom,OFF,Read,normal
2025-02-14 19:40:02,light_livingroom,Light,livingroom,OFF,Read,normal
2025-02-14 19:40:06,pressure_sofa,Pressure,livingroom,ON,Watch TV,normal
2025-02-14 19:40:12,power_tv,Power,livingroom,ON,Watch TV,normal
2025-02-14 19:57:43,power_tv,Power,livingroom,OFF,Watch TV,normal
2025-02-14 19:57:49,pressure_sofa,Pressure,livingroom,OFF,Watch TV,normal
2025-02-14 19:57:56,pressure_sofa,Pressure,livingroom,ON,Watch TV,normal
2025-02-14 19:58:02,power_tv,Power,livingroom,ON,Watch TV,normal
2025-02-14 20:15:34,power_tv,Power,livingroom,OFF,Watch TV,normal
2025-02-14 20:15:40,pressure_sofa,Pressure,livingroom,OFF,Watch TV,normal
2025-02-14 20:15:46,light_livingroom,Light,livingroom,ON,Read,normal
2025-02-14 20:15:50,pressure_sofa,Pressure,livingroom,ON,Read,normal
2025-02-14 20:24:42,pressure_sofa,Pressure,livingroom,OFF,Read,normal
2025-02-14 20:24:48,light_livingroom,Light,livingroom,OFF,Read,normal
2025-02-14 20:24:53,floor_livingroom,Zone,livingroom,OFF,Bathe,normal
2025-02-14 20:24:53,floor_dining_room,Zone,dining_room,ON,Bathe,normal
2025-02-14 20:24:57,floor_dining_room,Zone,dining_room,OFF,Bathe,normal
2025-02-14 20:24:57,floor_bathroom,Zone,bathroom,ON,Bathe,normal
2025-02-14 20:24:58,light_bathroom,Light,bathroom,ON,Bathe,normal
2025-02-14 20:32:25,light_bathroom,Light,bathroom,OFF,Bathe,normal
2025-02-14 20:34:10,light_livingroom,Light,livingroom,ON,Read,normal
2025-02-14 20:34:16,floor_bathroom,Zone,bathroom,OFF,Read,normal
2025-02-14 20:34:16,floor_dining_room,Zone,dining_room,ON,Read,normal
2025-02-14 20:34:19,floor_dining_room,Zone,dining_room,OFF,Read,normal
2025-02-14 20:34:19,floor_livingroom,Zone,livingroom,ON,Read,normal
2025-02-14 20:34:21,pressure_sofa,Pressure,livingroom,ON,Read,normal
2025-02-14 20:45:50,pressure_sofa,Pressure,livingroom,OFF,Read,normal
2025-02-14 20:45:56,light_livingroom,Light,livingroom,OFF,Read,normal
2025-02-14 20:46:02,floor_livingroom,Zone,livingroom,OFF,Take medication,normal
2025-02-14 20:46:02,floor_entrance,Zone,entrance,ON,Take medication,normal
2025-02-14 20:46:04,floor_entrance,Zone,entrance,OFF,Take medication,normal
2025-02-14 20:46:04,floor_bedroom,Zone,bedroom,ON,Take medication,normal
2025-02-14 20:46:06,contact_medication,Magnetic,bedroom,OPEN,Take medication,normal
2025-02-14 20:46:42,contact_medication,Magnetic,bedroom,CLOSED,Take medication,normal
2025-02-14 20:46:52,pressure_bed,Pressure,bedroom,ON,Sleep,normal
2025-02-14 21:23:40,pressure_bed,Pressure,bedroom,OFF,Sleep,normal
2025-02-14 22:00:02,floor_bedroom,Zone,bedroom,OFF,Fall,fall
2025-02-14 22:00:02,floor_dining_room,Zone,dining_room,ON,Fall,fall
2025-02-14 22:00:05,floor_dining_room,Zone,dining_room,OFF,Fall,fall
2025-02-14 22:00:05,floor_bathroom,Zone,bathroom,ON,Fall,fall
2025-02-15 06:00:02,floor_bathroom,Zone,bathroom,OFF,Sleep in Bed,normal
2025-02-15 06:00:02,floor_dining_room,Zone,dining_room,ON,Sleep in Bed,normal
2025-02-15 06:00:05,floor_dining_room,Zone,dining_room,OFF,Sleep in Bed,normal
2025-02-15 06:00:05,floor_bedroom,Zone,bedroom,ON,Sleep in Bed,normal
2025-02-15 06:00:06,pressure_bed,Pressure,bedroom,ON,Sleep in Bed,normal
2025-02-15 06:17:47,pressure_bed,Pressure,bedroom,OFF,Sleep in Bed,normal
2025-02-15 06:17:54,contact_medication,Magnetic,bedroom,OPEN,Take medication,normal
2025-02-15 06:18:25,contact_medication,Magnetic,bedroom,CLOSED,Take medication,normal
2025-02-15 06:18:33,floor_bedroom,Zone,bedroom,OFF,Go to toilet,normal
2025-02-15 06:18:33,floor_dining_room,Zone,dining_room,ON,Go to toilet,normal
2025-02-15 06:18:36,floor_dining_room,Zone,dining_room,OFF,Go to toilet,normal
2025-02-15 06:18:36,floor_bathroom,Zone,bathroom,ON,Go to toilet,normal
2025-02-15 06:22:10,floor_bathroom,Zone,bathroom,OFF,Dress,normal
2025-02-15 06:22:10,floor_dining_room,Zone,dining_room,ON,Dress,normal
2025-02-15 06:22:13,floor_dining_room,Zone,dining_room,OFF,Dress,normal
2025-02-15 06:22:13,floor_bedroom,Zone,bedroom,ON,Dress,normal
2025-02-15 06:22:15,contact_wardrobe,Magnetic,bedroom,OPEN,Dress,normal
2025-02-15 06:23:47,contact_wardrobe,Magnetic,bedroom,CLOSED,Dress,normal
2025-02-15 06:23:55,floor_bedroom,Zone,bedroom,OFF,Go to toilet,normal
2025-02-15 06:23:55,floor_dining_room,Zone,dining_room,ON,Go to toilet,normal
2025-02-15 06:23:58,floor_dining_room,Zone,dining_room,OFF,Go to toilet,normal
2025-02-15 06:23:58,floor_bathroom,Zone,bathroom,ON,Go to toilet,normal
2025-02-15 06:26:04,floor_bathroom,Zone,bathroom,OFF,Cook breakfast,normal
2025-02-15 06:26:04,floor_kitchen,Zone,kitchen,ON,Cook breakfast,normal
2025-02-15 06:26:07,contact_fridge,Magnetic,kitchen,OPEN,Cook breakfast,normal
2025-02-15 06:26:26,contact_fridge,Magnetic,kitchen,CLOSED,Cook breakfast,normal
2025-02-15 06:26:34,power_kettle,Power,kitchen,ON,Cook breakfast,normal
2025-02-15 06:28:24,power_kettle,Power,kitchen,OFF,Cook breakfast,normal
2025-02-15 06:28:31,power_stove,Power,kitchen,ON,Cook breakfast,normal
2025-02-15 06:31:22,power_stove,Power,kitchen,OFF,Cook breakfast,normal
2025-02-15 06:31:31,floor_kitchen,Zone,kitchen,OFF,Eat breakfast,normal
2025-02-15 06:31:31,floor_bedroom,Zone,bedroom,ON,Eat breakfast,normal
2025-02-15 06:31:33,floor_bedroom,Zone,bedroom,OFF,Eat breakfast,normal
2025-02-15 06:31:33,floor_dining_room,Zone,dining_room,ON,Eat breakfast,normal
2025-02-15 06:38:30,floor_dining_room,Zone,dining_room,OFF,Wash dishes,normal
2025-02-15 06:38:30,floor_bedroom,Zone,bedroom,ON,Wash dishes,normal
2025-02-15 06:38:32,floor_bedroom,Zone,bedroom,OFF,Wash dishes,normal
2025-02-15 06:38:32,floor_kitchen,Zone,kitchen,ON,Wash dishes,normal
2025-02-15 06:38:36,power_dishwasher,Power,kitchen,ON,Wash dishes,normal
2025-02-15 06:47:09,power_dishwasher,Power,kitchen,OFF,Wash dishes,normal
2025-02-15 06:47:17,floor_kitchen,Zone,kitchen,OFF,Bathe,normal
2025-02-15 06:47:17,floor_bathroom,Zone,bathroom,ON,Bathe,normal
2025-02-15 06:47:18,light_bathroom,Light,bathroom,ON,Bathe,normal
2025-02-15 06:53:44,light_bathroom,Light,bathroom,OFF,Bathe,normal
2025-02-15 06:53:49,floor_bathroom,Zone,bathroom,OFF,Leave home,normal
2025-02-15 06:53:49,floor_dining_room,Zone,dining_room,ON,Leave home,normal
2025-02-15 06:53:52,floor_dining_room,Zone,dining_room,OFF,Leave home,normal
2025-02-15 06:53:52,floor_bedroom,Zone,bedroom,ON,Leave home,normal
2025-02-15 06:53:56,floor_bedroom,Zone,bedroom,OFF,Leave home,normal
2025-02-15 06:53:56,floor_entrance,Zone,entrance,ON,Leave home,normal
2025-02-15 06:53:57,contact_front_door,Magnetic,entrance,OPEN,Leave home,normal
2025-02-15 06:54:04,floor_entrance,Zone,entrance,OFF,Leave home,normal
2025-02-15 06:54:04,floor_outside,Zone,outside,ON,Leave home,normal
2025-02-15 06:54:05,contact_front_door,Magnetic,entrance,CLOSED,Leave home,normal
2025-02-15 06:54:12,floor_outside,Zone,outside,OFF,Go to toilet,normal
2025-02-15 06:54:12,floor_entrance,Zone,entrance,ON,Go to toilet,normal
2025-02-15 06:54:14,floor_entrance,Zone,entrance,OFF,Go to toilet,normal
2025-02-15 06:54:14,floor_bedroom,Zone,bedroom,ON,Go to toilet,normal
2025-02-15 06:54:17,floor_bedroom,Zone,bedroom,OFF,Go to toilet,normal
2025-02-15 06:54:17,floor_dining_room,Zone,dining_room,ON,Go to toilet,normal
2025-02-15 06:54:20,floor_dining_room,Zone,dining_room,OFF,Go to toilet,normal
2025-02-15 06:54:20,floor_bathroom,Zone,bathroom,ON,Go to toilet,normal
2025-02-15 12:00:03,floor_bathroom,Zone,bathroom,OFF,Enter home,normal
2025-02-15 12:00:03,floor_dining_room,Zone,dining_room,ON,Enter home,normal
2025-02-15 12:00:06,floor_dining_room,Zone,dining_room,OFF,Enter home,normal
2025-02-15 12:00:06,floor_bedroom,Zone,bedroom,ON,Enter home,normal
2025-02-15 12:00:09,floor_bedroom,Zone,bedroom,OFF,Enter home,normal
2025-02-15 12:00:09,floor_entrance,Zone,entrance,ON,Enter home,normal
2025-02-15 12:00:11,floor_entrance,Zone,entrance,OFF,Enter home,normal
2025-02-15 12:00:11,floor_outside,Zone,outside,ON,Enter home,normal
2025-02-15 12:00:12,contact_front_door,Magnetic,entrance,OPEN,Enter home,normal
2025-02-15 12:00:19,floor_outside,Zone,outside,OFF,Enter home,normal
2025-02-15 12:00:19,floor_entrance,Zone,entrance,ON,Enter home,normal
2025-02-15 12:00:20,contact_front_door,Magnetic,entrance,CLOSED,Enter home,normal
2025-02-15 12:00:27,floor_entrance,Zone,entrance,OFF,Go to toilet,normal
2025-02-15 12:00:27,floor_bedroom,Zone,bedroom,ON,Go to toilet,normal
2025-02-15 12:00:31,floor_bedroom,Zone,bedroom,OFF,Go to toilet,normal
2025-02-15 12:00:31,floor_dining_room,Zone,dining_room,ON,Go to toilet,normal
2025-02-15 12:00:34,floor_dining_room,Zone,dining_room,OFF,Go to toilet,normal
2025-02-15 12:00:34,floor_bathroom,Zone,bathroom,ON,Go to toilet,normal
2025-02-15 12:02:07,floor_bathroom,Zone,bathroom,OFF,Cook lunch,normal
2025-02-15 12:02:07,floor_kitchen,Zone,kitchen,ON,Cook lunch,normal
2025-02-15 12:02:10,contact_fridge,Magnetic,kitchen,OPEN,Cook lunch,normal
2025-02-15 12:02:31,contact_fridge,Magnetic,kitchen,CLOSED,Cook lunch,normal
2025-02-15 12:02:40,power_microwave,Power,kitchen,ON,Cook lunch,normal
2025-02-15 12:04:42,power_microwave,Power,kitchen,OFF,Cook lunch,normal
2025-02-15 12:04:49,power_stove,Power,kitchen,ON,Cook lunch,normal
2025-02-15 12:07:42,power_stove,Power,kitchen,OFF,Cook lunch,normal
2025-02-15 12:07:51,floor_kitchen,Zone,kitchen,OFF,Eat lunch,normal
2025-02-15 12:07:51,floor_bedroom,Zone,bedroom,ON,Eat lunch,normal
2025-02-15 12:07:54,floor_bedroom,Zone,bedroom,OFF,Eat lunch,normal
2025-02-15 12:07:54,floor_dining_room,Zone,dining_room,ON,Eat lunch,normal
2025-02-15 12:15:33,floor_dining_room,Zone,dining_room,OFF,Wash dishes,normal
2025-02-15 12:15:33,floor_bedroom,Zone,bedroom,ON,Wash dishes,normal
2025-02-15 12:15:35,floor_bedroom,Zone,bedroom,OFF,Wash dishes,normal
2025-02-15 12:15:35,floor_kitchen,Zone,kitchen,ON,Wash dishes,normal
2025-02-15 12:15:39,power_dishwasher,Power,kitchen,ON,Wash dishes,normal
2025-02-15 12:22:40,power_dishwasher,Power,kitchen,OFF,Wash dishes,normal
2025-02-15 12:22:48,floor_kitchen,Zone,kitchen,OFF,Go to toilet,normal
2025-02-15 12:22:48,floor_bathroom,Zone,bathroom,ON,Go to toilet,normal
2025-02-15 12:24:54,floor_bathroom,Zone,bathroom,OFF,Leave home,normal
2025-02-15 12:24:54,floor_dining_room,Zone,dining_room,ON,Leave home,normal
2025-02-15 12:24:57,floor_dining_room,Zone,dining_room,OFF,Leave home,normal
2025-02-15 12:24:57,floor_bedroom,Zone,bedroom,ON,Leave home,normal
2025-02-15 12:25:01,floor_bedroom,Zone,bedroom,OFF,Leave home,normal
2025-02-15 12:25:01,floor_entrance,Zone,entrance,ON,Leave home,normal
2025-02-15 12:25:02,contact_front_door,Magnetic,entrance,OPEN,Leave home,normal
2025-02-15 12:25:09,floor_entrance,Zone,entrance,OFF,Leave home,normal
2025-02-15 12:25:09,floor_outside,Zone,outside,ON,Leave home,normal
2025-02-15 12:25:10,contact_front_door,Magnetic,entrance,CLOSED,Leave home,normal
2025-02-15 19:00:00,contact_front_door,Magnetic,entrance,OPEN,Enter home,normal
2025-02-15 19:00:06,floor_outside,Zone,outside,OFF,Enter home,normal
2025-02-15 19:00:06,floor_entrance,Zone,entrance,ON,Enter home,normal
2025-02-15 19:00:08,contact_front_door,Magnetic,entrance,CLOSED,Enter home,normal
2025-02-15 19:00:18,floor_entrance,Zone,entrance,OFF,Cook dinner,normal
2025-02-15 19:00:18,floor_bedroom,Zone,bedroom,ON,Cook dinner,normal
2025-02-15 19:00:23,floor_bedroom,Zone,bedroom,OFF,Cook dinner,normal
2025-02-15 19:00:23,floor_kitchen,Zone,kitchen,ON,Cook dinner,normal
2025-02-15 19:00:24,contact_fridge,Magnetic,kitchen,OPEN,Cook dinner,normal
2025-02-15 19:00:49,contact_fridge,Magnetic,kitchen,CLOSED,Cook dinner,normal
2025-02-15 19:00:57,power_oven,Power,kitchen,ON,Cook dinner,normal
2025-02-15 19:04:28,power_oven,Power,kitchen,OFF,Cook dinner,normal
2025-02-15 19:04:35,power_stove,Power,kitchen,ON,Cook dinner,normal
2025-02-15 19:08:13,power_stove,Power,kitchen,OFF,Cook dinner,normal
2025-02-15 19:08:22,floor_kitchen,Zone,kitchen,OFF,Eat dinner,normal
2025-02-15 19:08:22,floor_bedroom,Zone,bedroom,ON,Eat dinner,normal
2025-02-15 19:08:24,floor_bedroom,Zone,bedroom,OFF,Eat dinner,normal
2025-02-15 19:08:24,floor_dining_room,Zone,dining_room,ON,Eat dinner,normal
2025-02-15 19:18:07,floor_dining_room,Zone,dining_room,OFF,Wash dishes,normal
2025-02-15 19:18:07,floor_bedroom,Zone,bedroom,ON,Wash dishes,normal
2025-02-15 19:18:10,floor_bedroom,Zone,bedroom,OFF,Wash dishes,normal
2025-02-15 19:18:10,floor_kitchen,Zone,kitchen,ON,Wash dishes,normal
2025-02-15 19:18:13,power_dishwasher,Power,kitchen,ON,Wash dishes,normal
2025-02-15 19:26:25,power_dishwasher,Power,kitchen,OFF,Wash dishes,normal
2025-02-15 19:26:35,floor_kitchen,Zone,kitchen,OFF,Watch TV,normal
2025-02-15 19:26:35,floor_bedroom,Zone,bedroom,ON,Watch TV,normal
2025-02-15 19:26:40,floor_bedroom,Zone,bedroom,OFF,Watch TV,normal
2025-02-15 19:26:40,floor_entrance,Zone,entrance,ON,Watch TV,normal
2025-02-15 19:26:41,floor_entrance,Zone,entrance,OFF,Watch TV,normal
2025-02-15 19:26:41,floor_livingroom,Zone,livingroom,ON,Watch TV,normal
2025-02-15 19:26:44,pressure_sofa,Pressure,livingroom,ON,Watch TV,normal
2025-02-15 19:26:50,power_tv,Power,livingroom,ON,Watch TV,normal
2025-02-15 19:44:17,power_tv,Power,livingroom,OFF,Watch TV,normal
